Waybill,Client Name,client_location,Order #,Order Date,Pickup date,Client Pickup date,Payment Type,Current Status,Dispatch Center,Status_Type,Dispatch Count,Attempt Count,Invoice zone,Amount,COD Amount,Destination city,Destination State,Destination Pin,In Center,Last NSL,Last Scan Location,Last scan remarks,address invalid,Delivered date,Promise Date,Expected Date,First Pending Date,First Dispatch Date,Last Dispatch Date,Manifested Date,Last Scan Date
8445110198015,RAPPIDX SURFACE,KD Enterprises,RPDX0031256,29/10/2021,30/10/2021,30/10/2021,COD,RTO,Mumbai_Diva_D (Maharashtra),Delivered,2,2,C2,1399,1399,Greater Thane,Maharashtra,421302,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,FALSE,18/11/2021,05/11/2021,04/11/2021,02/11/2021,10/11/2021,18/11/2021,29/10/2021,18/11/2021
8445110200502,RAPPIDX SURFACE,KD Enterprises,RPDX0031524,30/10/2021,02/11/2021,02/11/2021,COD,RTO,Bavla_CrystalCmplx_D (Gujarat),Delivered,3,3,C1,1399,1399,Bavla,Gujarat,382213,Noida_Sector63DBlock_C (Uttar Pradesh),RD-AC,Noida_Sector59_R (Uttar Pradesh),RETURN Accepted,FALSE,18/11/2021,07/11/2021,07/11/2021,06/11/2021,06/11/2021,18/11/2021,30/10/2021,18/11/2021
8445110211540,RAPPIDX SURFACE,Renu Enterprises,RPDX0033192,25/11/2021,25/11/2021,25/11/2021,COD,In Transit,Ichalkaranji_TmbeMala_D (Maharashtra),Undelivered,0,,D2,899,899,Ichalkaranji,Maharashtra,416115,Chandigarh_Raiprkln_C (Chandigarh),X-ILL2F,Ichalkaranji_TmbeMala_D (Maharashtra),Trip Arrived,FALSE,,01/12/2021,01/12/2021,,,,25/11/2021,30/11/2021
8445110213905,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0033623,25/11/2021,26/11/2021,26/11/2021,COD,In Transit,Ichalkaranji_TmbeMala_D (Maharashtra),Undelivered,0,,D2,1599,1599,Ichalkaranji,Maharashtra,416115,Delhi_Airport_GW (Delhi),X-ILL2F,Ichalkaranji_TmbeMala_D (Maharashtra),Trip Arrived,FALSE,,01/12/2021,01/12/2021,,,,25/11/2021,30/11/2021
8445110214270,RAPPIDX SURFACE,Renu Enterprises,RPDX0035380,26/11/2021,26/11/2021,26/11/2021,COD,In Transit,Mumbai_Kalyan West _Dc (Maharashtra),Undelivered,0,,D2,899,899,Greater Thane,Maharashtra,421301,Chandigarh_Raiprkln_C (Chandigarh),X-DLL2F,Bhiwandi_Mega_GW (Maharashtra),Bag Added To Trip,FALSE,,01/12/2021,01/12/2021,,,,26/11/2021,30/11/2021
8445110211190,RAPPIDX SURFACE,Renu Enterprises,RPDX0033157,25/11/2021,25/11/2021,25/11/2021,COD,Delivered,Hyderabad_Jublehills_D (Telangana),Delivered,1,1,D2,899,899,Hyderabad,Telangana,500028,Chandigarh_Raiprkln_C (Chandigarh),EOD-38,Hyderabad_Jublehills_D (Telangana),Delivered to consignee,FALSE,28/11/2021,30/11/2021,30/11/2021,28/11/2021,28/11/2021,28/11/2021,25/11/2021,28/11/2021
8445110211142,RAPPIDX SURFACE,Renu Enterprises,RPDX0033152,25/11/2021,25/11/2021,25/11/2021,COD,Delivered,Gonda_VeerPur_D (Uttar Pradesh),Delivered,1,2,D1,899,899,Gonda,Uttar Pradesh,271002,Chandigarh_Raiprkln_C (Chandigarh),EOD-38,Gonda_VeerPur_D (Uttar Pradesh),Delivered to consignee,FALSE,28/11/2021,30/11/2021,30/11/2021,28/11/2021,28/11/2021,28/11/2021,25/11/2021,28/11/2021
8445110207572,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0032500,22/11/2021,22/11/2021,22/11/2021,COD,In Transit,Trichy_LingamNgr_D (Tamil Nadu),RT,1,1,D2,1599,1599,Tiruchi,Tamil Nadu,620017,Delhi_Airport_GW (Delhi),X-DLL2F,Tiruchi_Navalur_H (Tamil Nadu),Bag Added To Trip,FALSE,,29/11/2021,30/11/2021,26/11/2021,26/11/2021,26/11/2021,22/11/2021,28/11/2021
8445110208283,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0032571,22/11/2021,22/11/2021,22/11/2021,COD,Pending,Agra_Khndri_D (Uttar Pradesh),RT,2,2,B,1599,1599,Agra,Uttar Pradesh,282005,Delhi_Airport_GW (Delhi),X-IBD3F,Gurgaon_PalamVihar_R (Haryana),Shipment Received at Facility,TRUE,,26/11/2021,27/11/2021,24/11/2021,24/11/2021,25/11/2021,22/11/2021,29/11/2021
8445110208703,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0032638,23/11/2021,23/11/2021,23/11/2021,COD,Pending,Ooty_Davisdle_D (Tamil Nadu),Undelivered,1,2,D2,1599,1599,Ooty,Tamil Nadu,643006,Delhi_Airport_GW (Delhi),EOD-3,Ooty_Davisdle_D (Tamil Nadu),Delivery date rescheduled,FALSE,,29/11/2021,30/11/2021,28/11/2021,28/11/2021,28/11/2021,23/11/2021,28/11/2021
8445110208482,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0032616,23/11/2021,23/11/2021,23/11/2021,COD,Pending,Gurgaon_Central_D_16 (Haryana),RT,2,2,A,1599,1599,Gurgaon,Haryana,122022,Delhi_Airport_GW (Delhi),X-IBD3F,Gurgaon_PalamVihar_R (Haryana),Shipment Received at Facility,FALSE,,24/11/2021,24/11/2021,24/11/2021,24/11/2021,25/11/2021,23/11/2021,29/11/2021
8445110218993,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0036326,29/11/2021,29/11/2021,29/11/2021,COD,In Transit,Sabalgarh_SunherraRd_D (Madhya Pradesh),Undelivered,0,,B,1599,1599,Sabalgarh,Madhya Pradesh,476224,Delhi_Airport_GW (Delhi),X-DBL1F,Delhi_Airport_GW (Delhi),Added to Bag,FALSE,,02/12/2021,02/12/2021,,,,29/11/2021,30/11/2021
8445110208445,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0032612,23/11/2021,23/11/2021,23/11/2021,COD,Pending,Madhugiri_SBI_DPP (Karnataka),Undelivered,1,1,D2,1599,1599,Madhugiri,Karnataka,572132,Delhi_Airport_GW (Delhi),ST-107,Madhugiri_SBI_DPP (Karnataka),Reattempt as per Client's instruction,FALSE,,30/11/2021,30/11/2021,27/11/2021,27/11/2021,27/11/2021,23/11/2021,29/11/2021
8445110206216,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0032364,22/11/2021,22/11/2021,22/11/2021,COD,In Transit,Baramkela_ChndrprRd_DPP (Chhattisgarh),RT,1,1,D1,1599,1599,Baramkela,Chhattisgarh,496551,Delhi_Airport_GW (Delhi),DLYLH-105,Bilaspur_Parsada_I (Chhattisgarh),Vehicle delayed,FALSE,,27/11/2021,29/11/2021,26/11/2021,26/11/2021,26/11/2021,22/11/2021,30/11/2021
8445110210545,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0033092,24/11/2021,25/11/2021,25/11/2021,COD,In Transit,Ernakulam_Kureekad_D (Kerala),Undelivered,0,,D2,1599,1599,ERNAKAULM,Kerala,682301,Delhi_Airport_GW (Delhi),X-ILL1F,Ernakulam_Kureekad_D (Kerala),Bag Received at Facility,FALSE,,02/12/2021,03/12/2021,,,,24/11/2021,30/11/2021
8445110217851,RAPPIDX SURFACE,Renu Enterprises,RPDX0036212,29/11/2021,29/11/2021,29/11/2021,COD,In Transit,Kanpur_AshokNagar_D (Uttar Pradesh),Undelivered,0,,D1,899,899,Kanpur,Uttar Pradesh,208001,Chandigarh_Raiprkln_C (Chandigarh),X-DLL2F,Chandigarh_Rajpura_GW (Punjab),Bag Added To Trip,FALSE,,03/12/2021,03/12/2021,,,,29/11/2021,30/11/2021
8445110202005,RAPPIDX SURFACE,Renu Enterprises,RPDX0031961,02/11/2021,02/11/2021,02/11/2021,COD,RTO,Metpally_GunjRDPP_D (Telangana),Delivered,1,1,D2,899,899,Metpally,Telangana,505453,Chandigarh_Raiprkln_C (Chandigarh),RD-AC,Chandigarh_Raiprkln_C (Chandigarh),RETURN Accepted,FALSE,19/11/2021,09/11/2021,11/11/2021,08/11/2021,11/11/2021,19/11/2021,02/11/2021,19/11/2021
8445110203313,RAPPIDX SURFACE,Renu Enterprises,RPDX0032043,16/11/2021,16/11/2021,16/11/2021,COD,Delivered,PortBlair_PNBBranch_D (Andaman & Nicobar),Delivered,1,1,F,899,899,Port Blair,Andaman & Nicobar,744101,Chandigarh_Raiprkln_C (Chandigarh),ED-100,PortBlair_PNBBranch_D (Andaman & Nicobar),Delivered to Consignee,FALSE,19/11/2021,25/11/2021,25/11/2021,18/11/2021,19/11/2021,19/11/2021,16/11/2021,19/11/2021
8445110212236,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0033261,25/11/2021,25/11/2021,25/11/2021,COD,Pending,Siliguri_Ashram_DC (West Bengal),Undelivered,1,1,D1,1599,1599,Siliguri,West Bengal,734001,Delhi_Airport_GW (Delhi),EOD-69,Siliguri_Ashram_DC (West Bengal),Customer asked for open delivery,FALSE,,30/11/2021,30/11/2021,28/11/2021,28/11/2021,28/11/2021,25/11/2021,28/11/2021
8445110212575,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0033295,25/11/2021,26/11/2021,26/11/2021,COD,In Transit,Bassi_Thana_D (Rajasthan),Undelivered,0,,B,1599,1599,Bassi,Rajasthan,303301,Delhi_Airport_GW (Delhi),CS-CSL,Jaipur_Sez_I (Rajasthan),Received At Delhivery Hub,TRUE,,29/11/2021,01/12/2021,,,,25/11/2021,30/11/2021
8445110205041,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0032247,22/11/2021,22/11/2021,22/11/2021,COD,In Transit,Raipur_Telibandha_D (Chhattisgarh),RT,1,1,D1,1599,1599,Raipur,Chhattisgarh,492001,Delhi_Airport_GW (Delhi),DLYLH-105,Raipur_Guma_H (Chhattisgarh),Vehicle delayed,TRUE,,27/11/2021,29/11/2021,26/11/2021,26/11/2021,26/11/2021,22/11/2021,30/11/2021
8445110213916,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0033624,25/11/2021,26/11/2021,26/11/2021,COD,In Transit,Samarlakota_CHC_D (Andhra Pradesh),Undelivered,0,,D2,1599,1599,Samarlakota,Andhra Pradesh,533437,Delhi_Airport_GW (Delhi),X-ILL2F,Samarlakota_CHC_D (Andhra Pradesh),Trip Arrived,FALSE,,02/12/2021,02/12/2021,,,,25/11/2021,30/11/2021
8445110218551,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0036282,29/11/2021,29/11/2021,29/11/2021,COD,In Transit,Shiralakoppa_NehruNagar_DPP (Karnataka),Undelivered,0,,D2,1599,1599,Shiralakoppa,Karnataka,577428,Delhi_Airport_GW (Delhi),X-DBL1F,Delhi_Airport_GW (Delhi),Added to Bag,FALSE,,06/12/2021,06/12/2021,,,,29/11/2021,30/11/2021
8445110205951,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0032338,22/11/2021,22/11/2021,22/11/2021,COD,In Transit,Patiala (Punjab),Undelivered,1,1,B,1599,1599,Patiala,Punjab,147001,Delhi_Airport_GW (Delhi),X-ILL1F,Patiala (Punjab),Bag Received at Facility,FALSE,,26/11/2021,27/11/2021,24/11/2021,24/11/2021,24/11/2021,22/11/2021,30/11/2021
8445110215795,RAPPIDX SURFACE,Renu Enterprises,RPDX0035658,27/11/2021,27/11/2021,27/11/2021,COD,In Transit,Swarupnagar_MlangaPra_DPP (West Bengal),Undelivered,0,,D2,899,899,Swarupnagar,West Bengal,743273,Chandigarh_Raiprkln_C (Chandigarh),X-ILL2F,Kolkata_Dankuni_GW (West Bengal),Trip Arrived,FALSE,,01/12/2021,01/12/2021,,,,27/11/2021,30/11/2021
8445110211234,RAPPIDX SURFACE,Renu Enterprises,RPDX0033161,25/11/2021,25/11/2021,25/11/2021,COD,In Transit,Jowai_Ldthlabh_D (Meghalaya),Undelivered,0,,E,899,899,Jowai,Meghalaya,793150,Chandigarh_Raiprkln_C (Chandigarh),X-ILL1F,Shillong_Pynthorbah_I (Meghalaya),Bag Received at Facility,FALSE,,03/12/2021,03/12/2021,,,,25/11/2021,30/11/2021
8445110206953,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0032438,22/11/2021,22/11/2021,22/11/2021,COD,In Transit,Selu_Vidyangr_D (Maharashtra),RT,1,1,D1,1599,1599,Selu,Maharashtra,431506,Delhi_Airport_GW (Delhi),X-DLL2F,Bhiwandi_Mega_GW (Maharashtra),Bag Added To Trip,TRUE,,29/11/2021,30/11/2021,26/11/2021,26/11/2021,26/11/2021,22/11/2021,29/11/2021
8445110213054,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0033343,25/11/2021,25/11/2021,25/11/2021,COD,Delivered,Memari_IchprDPP_D (West Bengal),Delivered,1,1,D1,1599,1599,Memari,West Bengal,713151,Delhi_Airport_GW (Delhi),EOD-38,Memari_IchprDPP_D (West Bengal),Delivered to consignee,FALSE,29/11/2021,01/12/2021,01/12/2021,29/11/2021,29/11/2021,29/11/2021,25/11/2021,29/11/2021
8445110215725,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0035649,26/11/2021,27/11/2021,27/11/2021,COD,Pending,Rampur_AghapurRd_DPP (Uttar Pradesh),Undelivered,1,1,B,1599,1599,Rampur,Uttar Pradesh,244924,Delhi_Airport_GW (Delhi),EOD-6,Rampur_AghapurRd_DPP (Uttar Pradesh),Consignee refused to accept/order cancelled,FALSE,,29/11/2021,29/11/2021,29/11/2021,29/11/2021,29/11/2021,26/11/2021,29/11/2021
8445110211536,RAPPIDX SURFACE,Renu Enterprises,RPDX0033191,25/11/2021,25/11/2021,25/11/2021,COD,Delivered,Puri_HariharNagar_D (Orissa),Delivered,1,1,D2,899,899,Puri,Orissa,752002,Chandigarh_Raiprkln_C (Chandigarh),EOD-37,Puri_HariharNagar_D (Orissa),Delivered at Mailroom/Security,FALSE,29/11/2021,01/12/2021,01/12/2021,29/11/2021,29/11/2021,29/11/2021,25/11/2021,29/11/2021
8445110213883,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0033621,25/11/2021,26/11/2021,26/11/2021,COD,Pending,Satna_RamTekri_D (Madhya Pradesh),Undelivered,1,1,D1,1599,1599,Satna,Madhya Pradesh,485001,Delhi_Airport_GW (Delhi),ST-115,Satna_RamTekri_D (Madhya Pradesh),Agent remark verified,TRUE,,30/11/2021,30/11/2021,29/11/2021,29/11/2021,29/11/2021,25/11/2021,29/11/2021
8445110205811,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0032324,22/11/2021,22/11/2021,22/11/2021,COD,Pending,Chikblapur_ShntiSgr_D (Karnataka),Undelivered,2,2,D2,1599,1599,Chikkaballapura,Karnataka,562105,Delhi_Airport_GW (Delhi),ST-115,Chikblapur_ShntiSgr_D (Karnataka),Agent remark verified,FALSE,,29/11/2021,30/11/2021,27/11/2021,27/11/2021,29/11/2021,22/11/2021,29/11/2021
8445110218816,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0036308,29/11/2021,29/11/2021,29/11/2021,COD,In Transit,Malur_AdarshNgr_D (Karnataka),Undelivered,0,,D2,1599,1599,Malur,Karnataka,563139,Delhi_Airport_GW (Delhi),X-ILL2F,Gurgaon_Tauru_GW (Haryana),Trip Arrived,TRUE,,04/12/2021,04/12/2021,,,,29/11/2021,30/11/2021
8445110218750,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0036302,29/11/2021,29/11/2021,29/11/2021,COD,In Transit,Hyderabad_Balngr_D (Telangana),Undelivered,0,,C2,1599,1599,Hyderabad,Telangana,500037,Delhi_Airport_GW (Delhi),X-ILL2F,Gurgaon_Tauru_GW (Haryana),Trip Arrived,FALSE,,03/12/2021,03/12/2021,,,,29/11/2021,30/11/2021
8445110218956,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0036322,29/11/2021,29/11/2021,29/11/2021,COD,In Transit,Malur_AdarshNgr_D (Karnataka),Undelivered,0,,D2,1599,1599,Malur,Karnataka,563137,Delhi_Airport_GW (Delhi),X-ILL2F,Gurgaon_Tauru_GW (Haryana),Trip Arrived,FALSE,,04/12/2021,04/12/2021,,,,29/11/2021,30/11/2021
8445110206776,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0032420,22/11/2021,22/11/2021,22/11/2021,COD,In Transit,Hubli_ShanthiColony_D (Karnataka),RT,3,3,D2,1599,1599,Hubli,Karnataka,580025,Delhi_Airport_GW (Delhi),X-DLL2F,Hubli_ShanthiColony_D (Karnataka),Bag Added To Trip,FALSE,,28/11/2021,30/11/2021,26/11/2021,26/11/2021,28/11/2021,22/11/2021,30/11/2021
8445110201110,RAPPIDX SURFACE,Renu Enterprises,RPDX0031571,01/11/2021,02/11/2021,02/11/2021,COD,In Transit,Imphal_Sagolband_D (Manipur),RT,3,2,F,899,899,Imphal,Manipur,795001,Chandigarh_Raiprkln_C (Chandigarh),X-DBL1F,Chandigarh_Rajpura_GW (Punjab),Added to Bag,FALSE,,12/11/2021,12/11/2021,13/11/2021,13/11/2021,21/11/2021,01/11/2021,30/11/2021
8445110215526,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0035505,26/11/2021,27/11/2021,27/11/2021,COD,In Transit,Thuckalay_RajamonyHosp_D (Tamil Nadu),Undelivered,0,,D2,1599,1599,Thuckalay,Tamil Nadu,629202,Delhi_Airport_GW (Delhi),DLYLH-105,Gurgaon_Tauru_GW (Haryana),Vehicle delayed,TRUE,,04/12/2021,04/12/2021,,,,26/11/2021,30/11/2021
8445110218654,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0036292,29/11/2021,29/11/2021,29/11/2021,COD,In Transit,Sangareddy_Malkapur_D (Telangana),Undelivered,0,,C2,1599,1599,Sangareddy,Telangana,502296,Delhi_Airport_GW (Delhi),X-ILL2F,Gurgaon_Tauru_GW (Haryana),Trip Arrived,FALSE,,03/12/2021,03/12/2021,,,,29/11/2021,30/11/2021
8445110213640,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0033420,25/11/2021,26/11/2021,26/11/2021,COD,In Transit,Talikoti_Busstand_D (Karnataka),Undelivered,0,,D2,1599,1599,Talikoti,Karnataka,586214,Delhi_Airport_GW (Delhi),DLYLH-105,Pune_Sudhwadi_GW (Maharashtra),Vehicle delayed,FALSE,,01/12/2021,01/12/2021,,,,25/11/2021,30/11/2021
8445110211223,RAPPIDX SURFACE,Renu Enterprises,RPDX0033160,25/11/2021,25/11/2021,25/11/2021,COD,In Transit,Pundibari_StatonRD_D (West Bengal),Undelivered,0,,D2,899,899,Pundibari,West Bengal,735211,Chandigarh_Raiprkln_C (Chandigarh),X-ILL1F,CoochBehar_khagrabari_I (West Bengal),Bag Received at Facility,FALSE,,01/12/2021,01/12/2021,,,,25/11/2021,30/11/2021
8445110218621,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0036289,29/11/2021,29/11/2021,29/11/2021,COD,In Transit,Tiruvanamalai_Vjylkxmi_D (Tamil Nadu),Undelivered,0,,D2,1599,1599,Tiruvannamalai,Tamil Nadu,606603,Delhi_Airport_GW (Delhi),X-ILL2F,Gurgaon_Tauru_GW (Haryana),Trip Arrived,FALSE,,05/12/2021,05/12/2021,,,,29/11/2021,30/11/2021
8445110218886,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0036315,29/11/2021,29/11/2021,29/11/2021,COD,In Transit,Tiruchi (Tamil Nadu),Undelivered,0,,D2,1599,1599,Tiruchi,Tamil Nadu,620009,Delhi_Airport_GW (Delhi),X-ILL2F,Gurgaon_Tauru_GW (Haryana),Trip Arrived,FALSE,,05/12/2021,05/12/2021,,,,29/11/2021,30/11/2021
8445110218153,RAPPIDX SURFACE,Renu Enterprises,RPDX0036242,29/11/2021,29/11/2021,29/11/2021,COD,In Transit,Kolkata_South_D_6 (West Bengal),Undelivered,0,,D2,899,899,Kolkata,West Bengal,700094,Chandigarh_Raiprkln_C (Chandigarh),X-DBL1F,Chandigarh_Rajpura_GW (Punjab),Added to Bag,FALSE,,04/12/2021,04/12/2021,,,,29/11/2021,30/11/2021
8445110213301,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0033368,25/11/2021,26/11/2021,26/11/2021,COD,In Transit,Tiruppattur_KrishagiriRd_D (Tamil Nadu),Undelivered,0,,D2,1599,1599,Tiruppattur,Tamil Nadu,635854,Delhi_Airport_GW (Delhi),X-ILL1F,Tiruppattur_KrishagiriRd_D (Tamil Nadu),Bag Received at Facility,TRUE,,02/12/2021,02/12/2021,,,,25/11/2021,30/11/2021
8445110214266,RAPPIDX SURFACE,Renu Enterprises,RPDX0035379,26/11/2021,26/11/2021,26/11/2021,COD,In Transit,Aurad_JailRD_D (Karnataka),Undelivered,0,,D2,899,899,Aurad,Karnataka,585417,Chandigarh_Raiprkln_C (Chandigarh),X-ILL1F,Hyderabad_Shamshbd_H (Telangana),Bag Received at Facility,FALSE,,02/12/2021,02/12/2021,,,,26/11/2021,30/11/2021
8445110218525,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0036279,29/11/2021,29/11/2021,29/11/2021,COD,In Transit,ValmikiNagar_TankiBazar_D (Bihar),Undelivered,0,,D1,1599,1599,Valmiki Nagar,Bihar,845107,Delhi_Airport_GW (Delhi),X-DBL1F,Delhi_Airport_GW (Delhi),Added to Bag,FALSE,,03/12/2021,03/12/2021,,,,29/11/2021,30/11/2021
8445110215482,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0035501,26/11/2021,27/11/2021,27/11/2021,COD,In Transit,Ichalkaranji_TmbeMala_D (Maharashtra),Undelivered,0,,D2,1599,1599,Ichalkaranji,Maharashtra,416115,Delhi_Airport_GW (Delhi),X-ILL2F,Ichalkaranji_TmbeMala_D (Maharashtra),Trip Arrived,FALSE,,02/12/2021,02/12/2021,,,,26/11/2021,30/11/2021
8445110218363,RAPPIDX SURFACE,Renu Enterprises,RPDX0036263,29/11/2021,29/11/2021,29/11/2021,COD,In Transit,Baramati_Amari_D (Maharashtra),Undelivered,0,,D2,899,899,Baramati,Maharashtra,413102,Chandigarh_Raiprkln_C (Chandigarh),X-DBL1F,Chandigarh_Rajpura_GW (Punjab),Added to Bag,FALSE,,04/12/2021,04/12/2021,,,,29/11/2021,30/11/2021
8445110218234,RAPPIDX SURFACE,Renu Enterprises,RPDX0036250,29/11/2021,29/11/2021,29/11/2021,COD,In Transit,Pune_North_D_3 (Maharashtra),Undelivered,0,,D2,899,899,Pune,Maharashtra,411062,Chandigarh_Raiprkln_C (Chandigarh),X-DBL1F,Chandigarh_Rajpura_GW (Punjab),Added to Bag,FALSE,,04/12/2021,04/12/2021,,,,29/11/2021,30/11/2021
8445110213080,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0033346,25/11/2021,25/11/2021,25/11/2021,COD,In Transit,Tiruppattur_KrishagiriRd_D (Tamil Nadu),Undelivered,0,,D2,1599,1599,Tiruppattur,Tamil Nadu,635851,Delhi_Airport_GW (Delhi),X-ILL2F,Tiruppattur_KrishagiriRd_D (Tamil Nadu),Trip Arrived,FALSE,,01/12/2021,01/12/2021,,,,25/11/2021,30/11/2021
8445110218072,RAPPIDX SURFACE,Renu Enterprises,RPDX0036234,29/11/2021,29/11/2021,29/11/2021,COD,In Transit,Visakhapatnam_MuraliNagar_D (Andhra Pradesh),Undelivered,0,,D2,899,899,Visakhapatnam,Andhra Pradesh,530009,Chandigarh_Raiprkln_C (Chandigarh),X-DBL1F,Chandigarh_Rajpura_GW (Punjab),Added to Bag,FALSE,,06/12/2021,06/12/2021,,,,29/11/2021,30/11/2021
8445110215003,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0035453,26/11/2021,27/11/2021,27/11/2021,COD,In Transit,Kanpur_Jarauli_D (Uttar Pradesh),Undelivered,0,,B,1599,1599,Kanpur,Uttar Pradesh,208021,Delhi_Airport_GW (Delhi),X-ILL2F,Kanpur_Jarauli_D (Uttar Pradesh),Trip Arrived,FALSE,,01/12/2021,01/12/2021,,,,26/11/2021,30/11/2021
8445110209742,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0033012,24/11/2021,25/11/2021,25/11/2021,COD,In Transit,Bellary_InfantryRoad_D (Karnataka),Undelivered,0,,D2,1599,1599,Bellary,Karnataka,583116,Delhi_Airport_GW (Delhi),X-DLL2F,Kurugodu_Bellary_D (Karnataka),Bag Added To Trip,FALSE,,30/11/2021,30/11/2021,29/11/2021,,,24/11/2021,30/11/2021
8445110217921,RAPPIDX SURFACE,Renu Enterprises,RPDX0036219,29/11/2021,29/11/2021,29/11/2021,COD,In Transit,Pune_KamtheNagar_D (Maharashtra),Undelivered,0,,D2,899,899,Pune,Maharashtra,411048,Chandigarh_Raiprkln_C (Chandigarh),X-DBL1F,Chandigarh_Rajpura_GW (Punjab),Added to Bag,FALSE,,04/12/2021,04/12/2021,,,,29/11/2021,30/11/2021
8445110217840,RAPPIDX SURFACE,Renu Enterprises,RPDX0036211,29/11/2021,29/11/2021,29/11/2021,COD,In Transit,Talegaon_Central_DPP_4 (Maharashtra),Undelivered,0,,D2,899,899,Talegaon Dabhade,Maharashtra,410507,Chandigarh_Raiprkln_C (Chandigarh),X-DBL1F,Chandigarh_Rajpura_GW (Punjab),Added to Bag,FALSE,,04/12/2021,04/12/2021,,,,29/11/2021,30/11/2021
8445110205903,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0032333,22/11/2021,22/11/2021,22/11/2021,COD,Delivered,Shimoga_Eshwariah_D (Karnataka),Delivered,1,1,D2,1599,1599,Shimoga,Karnataka,577203,Delhi_Airport_GW (Delhi),EOD-38,Shimoga_Eshwariah_D (Karnataka),Delivered to consignee,TRUE,27/11/2021,29/11/2021,01/12/2021,27/11/2021,27/11/2021,27/11/2021,22/11/2021,27/11/2021
8445110204761,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0032219,22/11/2021,22/11/2021,22/11/2021,COD,Pending,Rourkela (Orissa),Undelivered,3,3,D1,1599,1599,Rourkela,Orissa,769015,Delhi_Airport_GW (Delhi),ST-117,Rourkela (Orissa),NDR Call - FE remark correct,FALSE,,28/11/2021,29/11/2021,27/11/2021,27/11/2021,29/11/2021,22/11/2021,29/11/2021
8445110215530,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0035506,26/11/2021,27/11/2021,27/11/2021,COD,In Transit,Hyderabad_PrashanthNgr_D (Telangana),Undelivered,0,,C2,1599,1599,Hyderabad,Telangana,500070,Delhi_Airport_GW (Delhi),X-DBL1F,Hyderabad_Shamshbd_H (Telangana),Added to Bag,FALSE,,01/12/2021,01/12/2021,,,,26/11/2021,30/11/2021
8445110207922,RAPPIDX SURFACE,Rappidx Warehouse,RPDX0032535,22/11/2021,22/11/2021,22/11/2021,COD,In Transit,Kayamkulam_Peringala_D (Kerala),RT,1,1,D2,1599,1599,Kayamkulam,Kerala,690502,Delhi_Airport_GW (Delhi),X-DLL2F,Kayamkulam_Peringala_D (Kerala),Bag Added To Trip,TRUE,,30/11/2021,01/12/2021,27/11/2021,27/11/2021,27/11/2021,22/11/2021,30/11/2021
8445110217383,RAPPIDX SURFACE,Renu Enterprises,RPDX0036165,29/11/2021,29/11/2021,29/11/2021,COD,In Transit,Bengaluru_Kathregrupe_D (Karnataka),Undelivered,0,,D2,899,899,Bangalore,Karnataka,560085,Chandigarh_Raiprkln_C (Chandigarh),X-DLL2F,Chandigarh_Rajpura_GW (Punjab),Bag Added To Trip,FALSE,,04/12/2021,04/12/2021,,,,29/11/2021,30/11/2021
